X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
121.045109458421,14.5636405416062,"12968298120",node,15.625,clinic,,Guadahealth,Klinikaya Medical Specialists,,,,,,,,,,,,,,,,,,,,Ramon Magsaysay Street,,,168375300,1,2025/07/01 23:51:08+00,0bd75adc40004c4e89d59801d7ef7a43
125.017035293551,11.1101840327968,"12976179781",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,168468897,1,2025/07/04 04:58:36+00,ab3e8ee0c61b467d921fbd069901abf2
124.989259342814,11.1596410333769,"2941481064",node,18.75,pharmacy,pharmacy,Saver's Pharmacy,,,,,,,,,,,yes,,,,,,,,,,F. Montejo Street,,,168470000,5,2025/07/04 05:49:14+00,c851cacc8db1460682601b177488399f
124.989378952572,11.1592814497308,"2726268893",node,21.875,pharmacy,pharmacy,TGP,,,,,,06:00-18:00,,,,,,yes,,,,,,,,,Acebedo Avenue,,,168470054,4,2025/07/04 05:51:48+00,4cb4f53109ff40f7967fa7fa79a0c68c
121.033221237512,14.5913226988461,"10137299998",node,25,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-22:00,,,,,,yes,,,,,,,,,Shaw Boulevard,,Mandaluyong,168470937,3,2025/07/04 06:22:38+00,edd8484b7ee94a23bc00c09e858cf388
,,"420194776",way,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,"4124",Gen. Emilio Aguinaldo,133882404,4,2023/03/20 05:20:10+00,b1c18782742648e78e87c1306b7c3564
121.043820740808,14.6757401984678,"7328645587",node,15.625,pharmacy,pharmacy,Generika Drugstore,,,,,,Mo-Su 06:00-22:00,,,,,,,,,,,,,,,,,,168473167,5,2025/07/04 09:03:33+00,93a8ce21b8a643cfaeae8e9642be9a9a
121.043826189045,14.6756951876478,"12976815131",node,9.375,,optometrist,Optical by Araya-Rodeo,,,,,,,,,,,,,,,,,,,,,,,,168473167,1,2025/07/04 09:04:29+00,124a97d288bb4c45be07f29846342c83
,,"420224742",way,15.625,clinic,,Untalan General Hospital,,,,,,,,,,,,,,,,,,,,,,"4225",Rosario,136849145,6,2023/06/01 23:05:40+00,b4444f99aa6e484ab51d95f9373f5b50
,,"420243210",way,15.625,clinic,,Rosario Public Health Center,Bayan ng Rosario,,,public,,,,,,,,,,,,,,,,,,,,110584360,3,2021/09/01 20:30:18+00,7eead0e03f354895a993d3b399a1d9ad
123.947914239856,10.2530246303733,"5554061401",node,15.625,pharmacy,pharmacy,Cordova Pharmacy,,,,,,,,,,,,,,,,,,,,,,,Cordova,168493208,3,2025/07/04 16:36:55+00,60d51ef2007945d7a53b0f90b742b022
124.169003280769,14.0450696266195,"12978200161",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,168497189,1,2025/07/04 18:36:43+00,0c807b812967455b8756fce13dcae9fd
123.437500173943,10.0568923708837,"12979328302",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,168511343,1,2025/07/05 07:18:11+00,177f0f8d4a2544e4b8fd0819e3613091
123.39154152829,9.93812474240954,"12979683601",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,168516934,1,2025/07/05 10:28:02+00,9db12ce1595341f085a836da4f5dada2
124.63988275926,8.4499952827374,"4428935389",node,21.875,clinic,,Tibasak Health Center,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,Tibasak Street,"9000",Cagayan de Oro City,168533091,3,2025/07/05 17:45:24+00,5902d00cd20343728af7008ec2e6712f
121.150524379863,13.9444012931249,"12980109892",node,12.5,dentist,dentist,Toothville,,,,,,,,,,,,,,,,,,,,,,,,168546298,2,2025/07/06 05:15:15+00,0f4535f6d6414c9ab64a184538ffb4bb
121.150699226364,13.9435387952884,"12980109943",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,168546298,2,2025/07/06 05:15:15+00,1ea3905bb4214b848761034301cbc322
121.15043636988,13.9443572881333,"12980109893",node,12.5,clinic,clinic,MDLink,,,,,,,,,,,,,,,,,,,,,,,,168546298,2,2025/07/06 05:15:15+00,035b761484db4563b2657671f69be73f
120.974408691885,14.4542328167678,"1788496421",node,15.625,dentist,,Castillo Ortho-Dental Clinic,,,,,,,,,,,,,,,,,,,,,Alabang-Zapote Road,,Las Piñas,11904471,1,2012/06/15 12:42:09+00,c816ec3bea1841c2a19e0fc349fca9e2
121.039714949357,14.5643256783716,"6583274953",node,31.25,clinic,clinic,Guadalupe Viejo Health Center - Makati Health Department,City Government of Makati,,"general;emergency;community",public,,,,,,,,yes,,,,,,,,,Gumamela,,Makati,168554995,2,2025/07/06 10:24:54+00,ed4a492d5f9c410d9eed3f409666ecdc
121.306880988395,14.0707369419745,"7091820485",node,15.625,doctors,,,San Pablo Colleges Medical Center,,,private,,,,,,,,,,,,,,,,,,,,168560382,3,2025/07/06 12:50:31+00,5e5fcb135f2b4f7ea9be45726abbb563
125.007164429097,11.208004363231,"4612058286",node,12.5,dentist,,Eastern Visayas Dental Specialist,,,,,,,,,,,,,,,,,,,,,,,Tacloban City,168589627,2,2025/07/07 07:09:37+00,f38ce7871ffa432bb9005da2039123d5
125.007967583059,11.2069677732655,"3493111410",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,168589627,2,2025/07/07 07:09:37+00,4b87e395c95f4c3f8e52b9f7b710b756
124.999196256664,11.198514372458,"8776445117",node,18.75,doctors,,Dr. Ranze,,,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,"Blk 28, Lot 21",,"6500",,168595052,2,2025/07/07 09:28:48+00,bcc44f9e76684ccbad328db9e9020eac
120.588260280014,15.1399438263573,"12985392864",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,168597790,1,2025/07/07 10:30:10+00,6e3364172f794d7aa3cff7d0a40fd231
120.58890468073,15.1407393527875,"12985392867",node,12.5,pharmacy,pharmacy,VSB Pharmahealth,,,,,,,,,,,,,,,,,,,,,,,,168597790,1,2025/07/07 10:30:10+00,289db1755aa3494e8424fb52b8abcc27
120.587707828776,15.1385920768325,"901000386",node,12.5,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,168597790,3,2025/07/07 10:30:10+00,24e0c306a6c4403f83a09943a74ca864
120.587346233473,15.1391567656493,"9190986794",node,12.5,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,,,,,,,,,,,,,,168597790,3,2025/07/07 10:30:10+00,49327ed05361435e8e7c5f5ccf81a3bb
120.588037656666,15.139647358442,"12985392846",node,12.5,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,,,,,,,,,,,,,,168597790,1,2025/07/07 10:30:10+00,d9711eb07df247c6844b9e5a579f1d65
120.586461858869,15.1395153434671,"12985355981",node,12.5,pharmacy,pharmacy,Jaxon Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,168597790,1,2025/07/07 10:30:10+00,3d9243238ee24f529b95452125e027f4
123.404024948144,9.97054929664597,"12985404001",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,168598250,1,2025/07/07 10:41:58+00,ca433d865db44fd7a4516f066e2524e8
123.414977916297,10.0157044530604,"12985404701",node,9.375,pharmacy,,Teo pharma,,,,,,,,,,,,,,,,,,,,,,,,168598250,1,2025/07/07 10:42:11+00,9bf00293a0234868a2330fa7e15849e4
123.507784862805,10.115691673103,"12985405602",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,168598250,1,2025/07/07 10:42:45+00,e39eac4c8d364a45b6438bfa413aa37d
123.410199728573,9.99846606335566,"12985404301",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,168598250,1,2025/07/07 10:42:04+00,e3acb813c37049f5bd918dc28fdc9cb6
123.505245649057,10.1150930375784,"12985404503",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,168598250,1,2025/07/07 10:42:41+00,b41636182c794bf0a938f1b6ea00de24
123.411271773989,9.99967322505071,"12985404401",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,168598250,1,2025/07/07 10:42:05+00,fb417013c36f4f5a82f0949b58492a55
125.000984116611,11.2420537493976,"11389719049",node,12.5,,laboratory,St. Claire Clinical And Drug Testing Laboratory,,,,,,,,,,,,,,,,,,,,,M. H. del Pilar Street,,,168628272,2,2025/07/08 02:08:39+00,383e54dd6b7e4b4cb53fb2852a914738
125.000100077284,11.2421719342324,"10904509131",node,9.375,doctors,,Dr. E. S. Cariñosa Clinic,,,,,,,,,,,,,,,,,,,,,,,,168628272,2,2025/07/08 02:08:39+00,3b5c00b2c7d843efbf6dd6b2f66b9425
125.000681781364,11.2419244166317,"11390944382",node,12.5,dentist,dentist,Dr. Nida Salinas-Bebida Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,168628272,2,2025/07/08 02:08:39+00,2fdd0e9970844fd284d7091f79f15616
124.999074132335,11.2430031675701,"10904504157",node,15.625,clinic,clinic,EC Maternity Clinic & Laboratory,,,,,,,,,,,,,,,,,,,,,Avenida Veteranos,,,168628272,2,2025/07/08 02:08:39+00,f56381f6154e4ea4b207bf50b302f104
125.001178744403,11.2473992243275,"3196446296",node,21.875,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,Justice Romualdez Street,"6500",Tacloban,168628272,4,2025/07/08 02:08:39+00,4f39119035fe44148a102ad8f027734c
125.0005938552,11.2418643183859,"5743386521",node,25,dentist,,Tooth Worxx,"Mark Jerome Pepinas-Alberca, DMD",,,,,Mo-Sa 09:00-17:00,,,,,,,,,,,,,,3B - Aquitania,Avenida Veteranos,"6500",,168628272,4,2025/07/08 02:08:39+00,61a86f834a35476ea910e22e945c2e1f
125.000247095865,11.2420699264707,"10904509133",node,12.5,dentist,,Toothspa Dental Clinic,,,dentistry,,,,,,,,,,,,,,,,,,,,,168628272,2,2025/07/08 02:08:39+00,bbab1ab4d0de4e52bb819267e076586e
125.0023511212,11.2447720844158,"2892783841",node,25,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,P. Zamora Street,"6500",Tacloban,168628272,6,2025/07/08 02:08:39+00,19f23da2dcfe4fdda30f9f7e08ed1048
125.002941626278,11.2460171323132,"3838529957",node,25,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Justice Romualdez Street,"6500",Tacloban,168628272,3,2025/07/08 02:08:39+00,0bfd5f244a7040e1a565440eae67e8c8
124.986376387218,11.2374346501967,"5956207699",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Maharlika Highway,,,168629019,2,2025/07/08 03:05:34+00,a1615a83792e4486a9f274cccb5881c4
120.590033890725,16.4151983425888,"12987370348",node,9.375,,pharmacy,Pines City Mart,,,,,,,,,,,,,,,,,,,,,,,,168641258,1,2025/07/08 09:55:29+00,a1e9d1d442e04b499317763385b32b81
120.591299139009,16.4233786609909,"5132271835",node,12.5,pharmacy,pharmacy,Saint Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,168641258,3,2025/07/08 09:55:29+00,fb2de7ca6d644c71a4983c8734fb4b75
125.494106316278,7.01729409146623,"9810532387",node,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,"8025",Davao City,168657230,2,2025/07/08 15:53:05+00,ff6adf4d84ff47418d1bff8d7c5ff6c1
122.95479676374,14.1160437270173,"2475099506",node,21.875,pharmacy,pharmacy,Elle's Pharmacy,,,,,,,,,,,,,,,,,,,,,Justo Lukban Street,"4600",Daet,168659185,7,2025/07/08 16:48:01+00,22782aa43ac2419a86321c9f909323c4
122.954811934985,14.1161239418307,"2475099517",node,21.875,dentist,dentist,Lee Lim Guan Dental Clinic,,,,,,,,,,,,,,,,,,,,,Justo Lukban Street,"4600",Daet,168659185,7,2025/07/08 16:48:01+00,a9cc74c6637b46f6b5a9b55091c28901
122.958189758145,14.118794835277,"4721463093",node,21.875,clinic,clinic,Nablo's Clinic,,,,,,,,,,,,,,,,,,,,"2818",Diego Liñan Street,"4600",,168661620,3,2025/07/08 17:50:19+00,31ae4f2653bf48fc8ecdd96e0776cdc2
125.575656618281,7.16557834050889,"2930922096",node,21.875,pharmacy,,Generica Drugstore,,,,,,,,,,,no,,,,,,,,,,Manuel M. Garcia Road,"8020",Davao City,168662683,2,2025/07/08 18:19:52+00,f04689bb43204d20a0543677e35f6c85
125.575971442564,7.16524147182034,"1233208683",node,21.875,clinic,clinic,Dela Cerna Hospital,,,,,,,,,,,,,,,,,,,,,Manuel M. Garcia Road,"8020",Davao City,168662683,2,2025/07/08 18:19:52+00,620af3c5e32c4a268f9b6b55cc914058
,,"420812617",way,9.375,pharmacy,,San Vicente Drugstore,,,,,,,,,,,,,,,,,,,,,,,,82355723,2,2020/03/18 16:31:01+00,08f15834944b4768bd843c364e80b492
122.958004685723,14.1220775238358,"5204074421",node,21.875,dentist,dentist,A.M. Sureta-Naing Dental Clinic,Dr. Anne Marie S. Naing,,,,,"Mo-Fr 09:30-18:30; Sa 09:00-18:00",,,,,,,,,,,,,,,,"4600",,168663432,5,2025/07/08 18:42:35+00,755020e5c9ee40359aebf4b97e79bc13
124.69549978812,10.9166984430532,"10216129217",node,12.5,pharmacy,,WellCare pharmacy,,,,,,,,,,,,,,,,,,,,,Real Street,,,168673403,2,2025/07/09 01:57:19+00,b7487bbe7e164940bb44779ff9f7917b
120.915498664725,14.9529792734637,"2959994358",node,15.625,pharmacy,pharmacy,Watsons,,,,,,,,,,,yes,,,,,,,,,,,,,168692437,3,2025/07/09 12:02:59+00,c67960b1411a4fe290e04dee3fee324d
120.598038943532,15.4320071353058,"1791588520",node,12.5,pharmacy,,Mercury Drug,,,,,,,,,,,no,,,,,,,,,,,,,114146631,2,2021/11/23 16:03:24+00,cf5977e2854c4bffb399568cace35552
,,"420997083",way,12.5,hospital,,Manuel V. Santiago Medical Center,,,,,,,,,,,,,,,,,,,,,,,Trece Martires City,39572932,1,2016/05/26 06:22:03+00,fee2aab479524f1f9d5be6e66e2f7ae3
121.178234784117,13.9423239222424,"12171904891",node,34.375,pharmacy,pharmacy,Urbancure Pharmacy,,local knowledge,,,,Mo-Su 07:00-22:00,,,,,no,limited,,,,,,,,,B. Reyes Street,"4217",Lipa,168723858,23,2025/07/10 05:24:06+00,e3441ef5bfe24338a8056993b4c83aa0
,,"421239377",way,31.25,clinic,clinic,Queen's Row Central Health Center,Bacoor City Health Office,,,public,,,,,,,,yes,,,,,,,,,Carnation Street,"4135",Bacoor,144075707,3,2023/11/16 02:56:56+00,27291c331cba425991cb7411c049b113
123.183492130326,13.6228112215051,"3587162404",node,21.875,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,Abella Street,"4400",,168810813,4,2025/07/11 19:00:47+00,f33b5829566845498cc23c1fe78e0aef
123.199299477701,13.6214421214408,"868552335",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,Panganiban Drive,,,168811657,4,2025/07/11 19:28:28+00,7ca6856b862a40bd86bb19b9cb9e7d68
124.838923120056,10.132896451376,"7726385927",node,18.75,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Tomas Oppus Street,,,168824705,2,2025/07/12 07:12:42+00,fcf222b9a9c147598b0bf115d72edde7
124.838727318797,10.1331471541,"9531177817",node,15.625,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,Tomas Oppus Street,,,168824705,2,2025/07/12 07:12:42+00,8388f43f8f21476ebd436a77931264cd
121.038353560644,14.5985846959366,"12996529721",node,21.875,dentist,,Primary Care Dental Center,,,"orthodontics;pediatric_dentistry;general_dentistry",,,,,,,,,yes,,,,,,,,"8001",Jose Abad Santos Street,,,168855340,4,2025/07/12 23:59:30+00,e4a53a0888704576b37c245987412793
121.047094879826,14.6003379386234,"12997038349",node,12.5,doctors,,MedDERM Asia,,,dermatology,,,,,,,,,,,,,,,,,,,,,168864759,1,2025/07/13 09:21:29+00,6aef308c53724430b3caa6264f2eba5f
120.987996678939,14.6262703735758,"12998202928",node,18.75,doctors,,Acupuncturist Manila,"Philip Niño Tan-Gatue, M. D.",,"acupuncture;general;traditional_chinese_medicine",,,"Tu ""By appointment""; PH off",,,,,,,,,,,,,,,,,,168893903,1,2025/07/13 23:40:50+00,53f6835654b54c098e0a475e6ebbf784
121.117727836764,14.6374979328767,"10940847022",node,18.75,,alternative,Tao of Inner Peace Acupuncture Centre,,,acupuncture,,,,,,,,,,,,,,,,,"73",Olive Street,,,168898198,4,2025/07/14 04:36:59+00,dc444bacad75458a94ea39b1fbcfc82d
121.04712396503,14.5997812964336,"12998519536",node,15.625,dentist,dentist,Greenhills Dental Place,,,,,,,,,,,,,,,,,,,,,Wilson Street,,,168898533,1,2025/07/14 04:57:28+00,bee7441ccb1f4c66aafd3f08480a3a9a
,,"421597985",way,18.75,clinic,clinic,Birthing Homes,,,,,,,,,,,,,,,,,,,,,,"9501",Alabel,106121813,3,2021/06/10 01:43:39+00,c259d2a6b2ed47a9baa6960b19df3085
121.047972045993,14.6028296269798,"10003384066",node,15.625,dentist,dentist,Dazo Dental Clinic,,,"ophthalmology;general;dentist",,,,,,,,,,,,,,,,,,,,,168905691,4,2025/07/14 08:57:03+00,207b31ee551a42ac97c14c5e17ae241d
121.047889316608,14.6023170736007,"11518590474",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,168905691,2,2025/07/14 08:57:03+00,fb77ee7276ca4f4ab1d9159b11f4907a
122.567582173785,10.6977328734906,"942495720",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,08:00-23:00,,,,,,,,,,,,,,,Delgado Street,,,168927212,6,2025/07/14 16:53:34+00,8f71d149f9cd43c48c542f082624d21f
124.809850069803,5.90488335772784,"1102153005",node,9.375,pharmacy,,Botica Ng Barangay,,,,,,,,,,,,,,,,,,,,,,,,168930732,2,2025/07/14 18:26:41+00,5d0fad3f1e77472dae2a653e8b9a7f34
124.633328278616,5.98949925699768,"1101428055",node,12.5,pharmacy,pharmacy,Farmacia Carmela,,,,,,,,,,,,,,,,,,,,,,,,168930732,6,2025/07/14 18:26:41+00,0e0cae9ac5f24a0a8bc743a7050f6ec0
122.011666862675,13.9590421310362,"1114428160",node,9.375,clinic,,Plaridel Lying In Clinic,,,,,,,,,,,,,,,,,,,,,,,,168931057,2,2025/07/14 18:34:00+00,acff2e5a8483400885ef6438009b57fc
120.598436664838,15.8836214799048,"1792626928",node,12.5,pharmacy,,Mercury Drug,,,,,,,,,,,no,,,,,,,,,,,,,109478227,3,2021/08/10 18:01:45+00,d2fe7ad9688746b0884218f5a14984a0
121.033229954691,14.591383216187,"12128886265",node,21.875,,alternative,Philippine TCM Center,,,"traditional_chinese_medicine;acupuncture",,,,,,,,,yes,,,,,,,,,Shaw Boulevard,,,168941596,2,2025/07/15 02:07:45+00,7e96e46cb05647a0985e8cdc2c1ee2b7
121.019988978429,14.6795475941654,"8589213122",node,28.125,pharmacy,pharmacy,Watsons,,,,,,Mo-Su 08:00-22:00,,,,,yes,,,,,,,,,,Quirino Highway,"1116",Quezon City,168942969,4,2025/07/15 03:43:02+00,59e5134df6d64400a298ad29d8ebc97d
120.598855340901,16.4113049485647,"1793099965",node,28.125,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,no,,,,,,,,,,Session Road,"2600",Baguio,135788578,11,2023/05/06 18:57:59+00,2f03fe644b174be4b141c98ff737a5b2
123.642848587429,8.55720116543114,"6072990686",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,168961212,3,2025/07/15 11:43:56+00,c29a92da1cff4c8ebc8adc8b72141668
123.643258378675,8.55746025005826,"6072986285",node,12.5,pharmacy,pharmacy,Chun Bee,,,,,,,,,,,,,,,,,,,,,,,,168961571,2,2025/07/15 11:52:40+00,efeead26d32e49b488b851d318a63b80
,,"422158118",way,21.875,clinic,clinic,Circle of Life Veterinary Clinic,,,,,,,,,,,,,,,,,,,,,San Agustin Street,"4108",Tanza,118596163,3,2022/03/17 14:17:06+00,89561610d346443287d0c46c48aee18f
121.05718115919,14.3624500550085,"4014314701",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,G. Garcia Street,,,168988754,4,2025/07/15 23:57:39+00,c8911bd79dd54c589a863d0eba60ea48
121.010458922159,14.6275818899654,"13003393101",node,12.5,dentist,,Wondersmile Dental Clinic,,,,,,,,,,,,,,,,,,,,,Santo Domingo Avenue,,,168989399,1,2025/07/16 00:42:11+00,607d95bacc1b4d6195cf3756059907ce
121.023718422427,14.3743445623449,"10161146019",node,12.5,pharmacy,pharmacy,Safecare Pharmacy and General Merchandise,,,,,,,,,,,,,,,,,,,,,,,,169017973,2,2025/07/16 14:52:38+00,e510ab6de8694b3e9be59348b8d768ca
120.856518397216,14.1372277300029,"4879714523",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,169027871,2,2025/07/16 18:31:28+00,531b69c40da44df6ba028670fa775ea5
119.992661686519,15.3158006811653,"13005799717",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,J. P. Rizal Street,,,169042692,2,2025/07/17 05:34:44+00,fcda2983b68a42b78d7f191ed0e64889
119.991616295556,15.3159396531199,"8345877649",node,18.75,doctors,,DOH HIV Treatment Hub,,,,government,,,,,,,,,,,,,,,,,J. P. Rizal Street,,,169042692,4,2025/07/17 05:34:44+00,7b8843e6de02443981147083aeb7f0f0
119.992403440083,15.3155930614237,"13005799716",node,18.75,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,J. P. Rizal Street,,,169042692,2,2025/07/17 05:34:44+00,16082248da36441f82c67b22f6b8764b
119.992065565566,15.3162391385203,"13005799726",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,J. P. Rizal Street,,,169042692,2,2025/07/17 05:34:44+00,85f488cc660e41208e3aac878f142a38
125.215668964404,6.70813488516691,"13005827308",node,12.5,pharmacy,pharmacy,GreatCare Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,169042695,1,2025/07/17 05:34:47+00,7020a3f1f00a4c23896641c17b138538
120.986904181679,14.5774566840642,"2787824412",node,9.375,pharmacy,,PGH Main Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,169059129,3,2025/07/17 12:30:25+00,736e890d950b4c08bec19d21498880fd
120.986848274385,14.5772895489149,"12998173252",node,18.75,doctors,,Acupuncturist Manila,"Philip Niño Tan-Gatue, M. D.",,"acupuncture;general;traditional_chinese_medicine",,,"Tu 17:00-20:00 open ""By appointment only.""; Mo,Th 16:00-19:00 open ""By appointment only.""; PH off",,,,,,,,,,,,,,,,,,169059129,9,2025/07/17 12:30:25+00,26c06b393c344339b5c938851a076597
121.059524152584,14.6465046231128,"13006534629",node,21.875,doctors,doctor,Centro Maginhawa,,,"general;acupuncture",,,,,,,,,,,,,,,,,"97",Maginhawa Street,,,169059955,1,2025/07/17 12:50:40+00,017696d8d2e446cda261444a3a32fdb8
125.132280594854,6.09030161712397,"10542898409",node,15.625,clinic,,Protascio Well Family Clinic,,,,,,,,,,,,,,,,,,,,,,"9500",General Santos City,169065155,2,2025/07/17 14:43:56+00,c5dba67360cc46d1af3d1e25bc72dbee
120.904853731514,14.1298202230733,"915274615",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,J. P. Rizal Street,,,169072747,7,2025/07/17 17:33:34+00,70baaf76ecaa4560ac685d9ee98467bb
120.935338797175,14.202304574785,"9477178978",node,21.875,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,Crisanto M. delos Reyes Avenue,,Amadeo,169076500,3,2025/07/17 19:00:39+00,cfe02ba270a744b394a4ea907e7b620d
120.959081292285,14.1837801496764,"6587000586",node,15.625,dentist,dentist,Bautista Dental Center,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,,,169079236,5,2025/07/17 20:12:29+00,c167c48ae03947eeba4f8b0c0d9309da
,,"422555083",way,25,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,General Trias Drive,"4106",Rosario,139243978,3,2023/07/31 09:17:56+00,af36e34decfb4cbfb6852eb5a13aec90
121.037310684251,14.5970095686922,"13008651168",node,18.75,dentist,dentist,Starlight Dental,,,,,,,,,,,,yes,,,,,,,,,Wilson Street,,,169101502,2,2025/07/18 10:22:47+00,73b02d330a4b4971a1b262f8b631a944
125.2142340664,6.70625122006675,"13009242917",node,18.75,pharmacy,pharmacy,Berzeyth Pharmacy,,,,,,,,,,,,,,,,,,,,,Matanao Road,,Matanao,169111068,1,2025/07/18 13:55:51+00,5fc6d520a7bd4403af0819fcc12b5a9f
125.214497677255,6.70830528925845,"13009242909",node,12.5,pharmacy,pharmacy,3M Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,169111068,1,2025/07/18 13:55:51+00,cbc2b3f8765841d482ed223c81e296fb
125.355138552612,6.75290003162667,"13009311973",node,12.5,dentist,dentist,Dental+ Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,169113796,1,2025/07/18 14:52:24+00,88403fa40594417db21be9a13ceeadea
120.736267842433,14.2743365551824,"2725381429",node,15.625,pharmacy,pharmacy,Polar Air Drug,,,,,,,,,,,,,,,,,,,,,Colonel Riel Street,,,169120045,4,2025/07/18 17:14:25+00,503f68793ae2447cbdbfc0dd6352dbc3
120.73606986188,14.2742572623784,"7328402785",node,15.625,pharmacy,pharmacy,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,Colonel Riel Street,,,169120045,2,2025/07/18 17:14:25+00,bed49db8ab9643b5af5a0e9460d32fd6
120.856364337836,14.399436376228,"7424314589",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,San Agustin Street,"4108",,169128137,3,2025/07/18 20:43:37+00,969a8c78bbd042e889a354fb232ef16e
120.909300163509,14.292937590886,"6578542185",node,15.625,clinic,clinic,Klinikalidad,,,,,,,,,,,,,,,,,,,,,Governor's Drive,,,169160297,3,2025/07/19 16:21:02+00,ed0d0d382d5b4c93ba5f8ecb57eef59a
120.879320778067,14.3815299488404,"2476861481",node,21.875,pharmacy,,Generika,,,,,,,,,,,no,,,,,,,,,,Arnaldo Highway,"4107",General Trias,169167654,4,2025/07/19 19:29:36+00,5391eea960244b2bb6fd4cbf78c7475a
120.87900796544,14.3816676635095,"654204157",node,18.75,pharmacy,,Onifur Pharmacy,,,,,,,,,,,,,,,,,,,,,General Trias Drive,"4107",General Trias,169167654,6,2025/07/19 19:29:36+00,4ac43bae44594769b3b6ae8843304299
120.879312647621,14.3816734470227,"662727176",node,18.75,dentist,,Fortuno Dental Clinic,,,,,,,,,,,,,,,,,,,,,Arnaldo Highway,"4107",General Trias,169167654,6,2025/07/19 19:29:36+00,7e97b50eb7df463db6c35295182005b8
